,AdapterTime,BidPx,AskPx
265,2019-03-15 13:32:34.507752,1.13172,1.13176
266,2019-03-15 13:32:35.011473,1.13172,1.13176
267,2019-03-15 13:32:35.506044,1.13169,1.13173
268,2019-03-15 13:32:35.518947,1.13171,1.13175
269,2019-03-15 13:32:35.527092,1.13169,1.13173
270,2019-03-15 13:32:35.539450,1.13171,1.13175
271,2019-03-15 13:32:35.658002,1.13169,1.13175
272,2019-03-15 13:32:35.757737,1.1317,1.13176
273,2019-03-15 13:32:35.785290,1.13168,1.13174
274,2019-03-15 13:32:35.868230,1.1317,1.13176
275,2019-03-15 13:32:36.062199,1.13171,1.13177
276,2019-03-15 13:32:36.175503,1.13169,1.13175
277,2019-03-15 13:32:37.562659,1.1317,1.13176
278,2019-03-15 13:32:37.824314,1.1317,1.13175
279,2019-03-15 13:32:38.727655,1.1317,1.13173
280,2019-03-15 13:32:41.086257,1.13171,1.13174
281,2019-03-15 13:32:42.329665,1.1317,1.13173
282,2019-03-15 13:32:42.633291,1.13172,1.13175
283,2019-03-15 13:32:42.644304,1.13174,1.13177
284,2019-03-15 13:32:42.654587,1.13172,1.13177
285,2019-03-15 13:32:42.665447,1.13173,1.13178
286,2019-03-15 13:32:42.728844,1.13173,1.13181
287,2019-03-15 13:32:42.739305,1.13173,1.13179
288,2019-03-15 13:32:42.751627,1.13173,1.13182
289,2019-03-15 13:32:42.768688,1.13175,1.13182
290,2019-03-15 13:32:42.773395,1.13176,1.13182
291,2019-03-15 13:32:42.781397,1.13176,1.13181
292,2019-03-15 13:32:42.790972,1.13174,1.13181
293,2019-03-15 13:32:42.818777,1.13174,1.1318
294,2019-03-15 13:32:42.829255,1.13174,1.13181
295,2019-03-15 13:32:42.838453,1.13174,1.13182
296,2019-03-15 13:32:42.848476,1.13174,1.13181
297,2019-03-15 13:32:42.870318,1.13174,1.1318
298,2019-03-15 13:32:42.878205,1.13174,1.13181
299,2019-03-15 13:32:42.888802,1.13174,1.13179
300,2019-03-15 13:32:43.457420,1.13174,1.13179
301,2019-03-15 13:32:43.656988,1.13173,1.13178
302,2019-03-15 13:32:46.070162,1.13172,1.13178
303,2019-03-15 13:32:46.850986,1.1317,1.13176
304,2019-03-15 13:32:46.860038,1.13164,1.13175
305,2019-03-15 13:32:46.894319,1.13164,1.13174
306,2019-03-15 13:32:46.904078,1.13162,1.13174
307,2019-03-15 13:32:47.485894,1.13162,1.13173
308,2019-03-15 13:32:47.586404,1.13162,1.13172
309,2019-03-15 13:32:47.627779,1.13165,1.13174
310,2019-03-15 13:32:47.656899,1.13168,1.13173
311,2019-03-15 13:32:47.699682,1.13169,1.13175
312,2019-03-15 13:32:47.905612,1.13171,1.13175
313,2019-03-15 13:32:49.008448,1.13172,1.13176
314,2019-03-15 13:32:50.240075,1.13174,1.13178
315,2019-03-15 13:32:50.538930,1.13172,1.13176
316,2019-03-15 13:32:50.805237,1.13173,1.13177
317,2019-03-15 13:32:51.605732,1.13172,1.13176
318,2019-03-15 13:32:51.683352,1.13172,1.13178
319,2019-03-15 13:32:53.006751,1.13171,1.13179
320,2019-03-15 13:32:53.419785,1.13172,1.1318
321,2019-03-15 13:32:53.629390,1.13172,1.1318
322,2019-03-15 13:32:53.656544,1.13172,1.13176
323,2019-03-15 13:32:53.701220,1.13169,1.13173
324,2019-03-15 13:32:55.447838,1.13168,1.13172
325,2019-03-15 13:32:55.656795,1.13169,1.13175
326,2019-03-15 13:32:56.803541,1.13169,1.13175
327,2019-03-15 13:32:57.011477,1.13169,1.13175
328,2019-03-15 13:32:57.680880,1.13169,1.13173
329,2019-03-15 13:33:00.631258,1.13169,1.13176
330,2019-03-15 13:33:00.641454,1.13169,1.13173
331,2019-03-15 13:33:01.014219,1.13168,1.13173
332,2019-03-15 13:33:01.804219,1.13169,1.13173
333,2019-03-15 13:33:02.086496,1.13167,1.13172
334,2019-03-15 13:33:02.097061,1.13163,1.1317
335,2019-03-15 13:33:02.107133,1.13162,1.1317
336,2019-03-15 13:33:02.118366,1.13163,1.13171
337,2019-03-15 13:33:02.132750,1.13163,1.1317
338,2019-03-15 13:33:02.142769,1.13163,1.13169
339,2019-03-15 13:33:02.290971,1.13166,1.13172
340,2019-03-15 13:33:02.319686,1.13169,1.13175
341,2019-03-15 13:33:02.362611,1.1317,1.13176
342,2019-03-15 13:33:03.107070,1.13172,1.13176
343,2019-03-15 13:33:04.896052,1.13174,1.13178
344,2019-03-15 13:33:04.904204,1.13172,1.13176
345,2019-03-15 13:33:04.914108,1.13174,1.13178
346,2019-03-15 13:33:10.561729,1.13173,1.13179
347,2019-03-15 13:33:10.574342,1.13175,1.13181
348,2019-03-15 13:33:10.629102,1.13173,1.13179
349,2019-03-15 13:33:10.865978,1.13176,1.1318
350,2019-03-15 13:33:11.224870,1.13174,1.13178
351,2019-03-15 13:33:11.400001,1.13176,1.1318
352,2019-03-15 13:33:11.729914,1.13173,1.13179
353,2019-03-15 13:33:13.146566,1.13174,1.13178
354,2019-03-15 13:33:15.011112,1.13173,1.13179
355,2019-03-15 13:33:16.009388,1.13174,1.13178
356,2019-03-15 13:33:20.352108,1.13173,1.13179
357,2019-03-15 13:33:21.487938,1.13174,1.13178
358,2019-03-15 13:33:21.835090,1.13176,1.1318
359,2019-03-15 13:33:22.015546,1.13177,1.13181
360,2019-03-15 13:33:22.088857,1.13178,1.13182
361,2019-03-15 13:33:22.138019,1.13176,1.1318
362,2019-03-15 13:33:22.755376,1.13176,1.13182
363,2019-03-15 13:33:23.008066,1.13175,1.13181
364,2019-03-15 13:33:23.506558,1.13176,1.13182
365,2019-03-15 13:33:24.652021,1.13176,1.13182
366,2019-03-15 13:33:25.789487,1.13177,1.13181
367,2019-03-15 13:33:26.370275,1.13178,1.13182
368,2019-03-15 13:33:27.198579,1.13176,1.1318
369,2019-03-15 13:33:27.632537,1.13176,1.1318
370,2019-03-15 13:33:27.704153,1.13175,1.13181
371,2019-03-15 13:33:28.824438,1.13174,1.1318
372,2019-03-15 13:33:30.310119,1.13172,1.13178
373,2019-03-15 13:33:30.377847,1.1317,1.13176
374,2019-03-15 13:33:30.660772,1.13172,1.13176
375,2019-03-15 13:33:32.054446,1.13174,1.13178
376,2019-03-15 13:33:33.208327,1.13173,1.13177
377,2019-03-15 13:33:34.320096,1.13174,1.13178
378,2019-03-15 13:33:34.908580,1.13172,1.13176
379,2019-03-15 13:33:34.968395,1.13174,1.13178
380,2019-03-15 13:33:36.008459,1.13173,1.13177
381,2019-03-15 13:33:37.013071,1.13173,1.13177
382,2019-03-15 13:33:38.994402,1.13173,1.13177
383,2019-03-15 13:33:39.070716,1.13173,1.13177
384,2019-03-15 13:33:40.549703,1.13171,1.13175
385,2019-03-15 13:33:43.174607,1.13172,1.13176
386,2019-03-15 13:33:43.365634,1.13174,1.13178
387,2019-03-15 13:33:44.014405,1.13174,1.13178
388,2019-03-15 13:33:44.988063,1.13172,1.13176
389,2019-03-15 13:33:46.117152,1.13172,1.13176
390,2019-03-15 13:33:46.715264,1.13173,1.13179
391,2019-03-15 13:33:46.897625,1.13174,1.1318
392,2019-03-15 13:33:47.932600,1.13173,1.13179
393,2019-03-15 13:33:48.015774,1.13171,1.13176
394,2019-03-15 13:33:55.890102,1.13168,1.13174
395,2019-03-15 13:33:55.899300,1.13167,1.13173
396,2019-03-15 13:33:56.278752,1.13165,1.13171
397,2019-03-15 13:33:57.014986,1.13166,1.13174
398,2019-03-15 13:33:57.443557,1.13166,1.13174
399,2019-03-15 13:33:58.007684,1.13167,1.13175
400,2019-03-15 13:33:59.725215,1.13167,1.13173
401,2019-03-15 13:34:00.318468,1.13169,1.13175
402,2019-03-15 13:34:00.330105,1.1317,1.13176
403,2019-03-15 13:34:00.338116,1.13168,1.13174
404,2019-03-15 13:34:00.654634,1.13168,1.13176
405,2019-03-15 13:34:01.794507,1.13167,1.13175
406,2019-03-15 13:34:02.425648,1.13169,1.13177
407,2019-03-15 13:34:02.436363,1.13171,1.13179
408,2019-03-15 13:34:02.452636,1.13171,1.13179
409,2019-03-15 13:34:02.461128,1.13171,1.13179
410,2019-03-15 13:34:02.484414,1.13169,1.13177
411,2019-03-15 13:34:02.656623,1.13169,1.13175
412,2019-03-15 13:34:04.014369,1.13169,1.13175
413,2019-03-15 13:34:05.265416,1.1317,1.13176
414,2019-03-15 13:34:05.339557,1.1317,1.13176
415,2019-03-15 13:34:06.007737,1.13169,1.13175
416,2019-03-15 13:34:06.772166,1.13168,1.13172
417,2019-03-15 13:34:10.159687,1.1317,1.13174
418,2019-03-15 13:34:11.285300,1.13169,1.13175
419,2019-03-15 13:34:12.014537,1.1317,1.13176
420,2019-03-15 13:34:12.117194,1.13172,1.13178
421,2019-03-15 13:34:12.128091,1.1317,1.13176
422,2019-03-15 13:34:13.271474,1.1317,1.13176
423,2019-03-15 13:34:14.659293,1.13172,1.13176
424,2019-03-15 13:34:14.822213,1.13171,1.13175
425,2019-03-15 13:34:14.900480,1.13172,1.13176
426,2019-03-15 13:34:16.137505,1.13173,1.13177
427,2019-03-15 13:34:16.147088,1.13176,1.1318
428,2019-03-15 13:34:16.670673,1.13174,1.1318
429,2019-03-15 13:34:17.775688,1.13175,1.13181
430,2019-03-15 13:34:18.007729,1.13174,1.1318
431,2019-03-15 13:34:18.603404,1.13175,1.13181
432,2019-03-15 13:34:19.446894,1.13174,1.1318
433,2019-03-15 13:34:20.064579,1.13174,1.13182
434,2019-03-15 13:34:20.192057,1.13172,1.1318
435,2019-03-15 13:34:20.255619,1.1317,1.13178
436,2019-03-15 13:34:20.675344,1.13172,1.13178
437,2019-03-15 13:34:21.080198,1.1317,1.13176
438,2019-03-15 13:34:21.710567,1.13172,1.13176
439,2019-03-15 13:34:22.122928,1.13172,1.13176
440,2019-03-15 13:34:22.251343,1.1317,1.13174
441,2019-03-15 13:34:23.440973,1.1317,1.13174
442,2019-03-15 13:34:23.829789,1.13171,1.13177
443,2019-03-15 13:34:24.761104,1.1317,1.13174
444,2019-03-15 13:34:25.696637,1.13171,1.13177
445,2019-03-15 13:34:26.892041,1.13171,1.13179
446,2019-03-15 13:34:26.901654,1.1317,1.13176
447,2019-03-15 13:34:26.989486,1.13171,1.13178
448,2019-03-15 13:34:26.998999,1.13172,1.13179
449,2019-03-15 13:34:27.008906,1.13171,1.13179
450,2019-03-15 13:34:27.017953,1.13172,1.13178
451,2019-03-15 13:34:27.723958,1.13172,1.13176
452,2019-03-15 13:34:27.747706,1.13173,1.13177
453,2019-03-15 13:34:28.455762,1.13173,1.13177
454,2019-03-15 13:34:29.008833,1.13173,1.13177
455,2019-03-15 13:34:30.020759,1.13174,1.13178
456,2019-03-15 13:34:30.724068,1.13172,1.13178
457,2019-03-15 13:34:32.009782,1.13172,1.13178
458,2019-03-15 13:34:32.279123,1.1317,1.13176
459,2019-03-15 13:34:32.292869,1.13171,1.13177
460,2019-03-15 13:34:32.301724,1.13173,1.13179
461,2019-03-15 13:34:32.308301,1.13171,1.13177
462,2019-03-15 13:34:33.006966,1.13171,1.13177
463,2019-03-15 13:34:33.406507,1.13172,1.13178
464,2019-03-15 13:34:36.115379,1.13171,1.13177
465,2019-03-15 13:34:37.035751,1.13172,1.13178
466,2019-03-15 13:34:38.008383,1.13172,1.13178
467,2019-03-15 13:34:38.594737,1.13174,1.1318
468,2019-03-15 13:34:38.646796,1.13172,1.13178
469,2019-03-15 13:34:38.657690,1.13174,1.13178
470,2019-03-15 13:34:38.696029,1.13177,1.13181
471,2019-03-15 13:34:38.700862,1.13178,1.13182
472,2019-03-15 13:34:38.856897,1.13176,1.1318
473,2019-03-15 13:34:39.505606,1.13177,1.13181
474,2019-03-15 13:34:40.591303,1.13177,1.13181
475,2019-03-15 13:34:41.705596,1.13177,1.13181
476,2019-03-15 13:34:42.865693,1.13177,1.13181
477,2019-03-15 13:34:43.844003,1.13177,1.13181
478,2019-03-15 13:34:46.288389,1.13176,1.1318
479,2019-03-15 13:34:48.744466,1.13173,1.13177
480,2019-03-15 13:34:49.260570,1.13172,1.13176
481,2019-03-15 13:34:49.336165,1.13172,1.13176
482,2019-03-15 13:34:49.860920,1.13173,1.13179
483,2019-03-15 13:34:50.824618,1.13172,1.13176
484,2019-03-15 13:34:51.426678,1.13172,1.13176
485,2019-03-15 13:34:52.735445,1.13173,1.13179
486,2019-03-15 13:34:53.504917,1.13173,1.13179
487,2019-03-15 13:34:53.512312,1.13172,1.13178
488,2019-03-15 13:34:54.214902,1.13174,1.1318
489,2019-03-15 13:34:54.237887,1.13176,1.13182
490,2019-03-15 13:34:54.288800,1.13174,1.1318
491,2019-03-15 13:34:54.329247,1.13176,1.13182
492,2019-03-15 13:34:54.613152,1.13174,1.1318
493,2019-03-15 13:34:54.672758,1.13174,1.13178
494,2019-03-15 13:34:54.681995,1.13176,1.1318
495,2019-03-15 13:34:56.060776,1.13176,1.1318
496,2019-03-15 13:34:57.843177,1.13176,1.1318
